policy_number,member_id
POL-17176,MEMBER-000445
POL-17176,MEMBER-000423
POL-17176,MEMBER-006626
POL-10812,MEMBER-000852
POL-10812,MEMBER-006628
POL-17623,MEMBER-006656
POL-17623,MEMBER-000267
POL-17623,MEMBER-003057
POL-10554,MEMBER-002798
POL-15526,MEMBER-004514
POL-15526,MEMBER-005782
POL-15526,MEMBER-003190
POL-17775,MEMBER-001620
POL-17775,MEMBER-001144
POL-19915,MEMBER-000903
POL-19915,MEMBER-003632
POL-19915,MEMBER-003281
POL-19915,MEMBER-002786
POL-13387,MEMBER-004837
POL-13387,MEMBER-002628
POL-13387,MEMBER-001250
POL-13387,MEMBER-004809
POL-13460,MEMBER-002773
POL-13460,MEMBER-001068
POL-13460,MEMBER-001828
POL-13460,MEMBER-003915
POL-14930,MEMBER-003031
POL-14930,MEMBER-005110
POL-14930,MEMBER-000800
POL-14930,MEMBER-004237
POL-12334,MEMBER-005392
POL-12334,MEMBER-005748
POL-12334,MEMBER-001361
POL-12334,MEMBER-003209
POL-12334,MEMBER-001479
POL-19368,MEMBER-000785
POL-19368,MEMBER-001456
POL-19368,MEMBER-004011
POL-19368,MEMBER-000566
POL-19368,MEMBER-004416
POL-12000,MEMBER-006280
POL-12000,MEMBER-006786
POL-12000,MEMBER-006196
POL-12000,MEMBER-004110
POL-15678,MEMBER-000322
POL-15678,MEMBER-000546
POL-15678,MEMBER-004666
POL-11449,MEMBER-001637
POL-11449,MEMBER-005500
POL-11449,MEMBER-002739
POL-16923,MEMBER-001703
POL-16923,MEMBER-000333
POL-16923,MEMBER-006707
POL-16923,MEMBER-005695
POL-14099,MEMBER-001337
POL-14099,MEMBER-004138
POL-14099,MEMBER-002487
POL-14099,MEMBER-006358
POL-14099,MEMBER-004899
POL-15197,MEMBER-000895
POL-15197,MEMBER-001176
POL-15197,MEMBER-002150
POL-15988,MEMBER-002948
POL-15988,MEMBER-006747
POL-15988,MEMBER-005135
POL-11510,MEMBER-006532
POL-11510,MEMBER-001515
POL-15766,MEMBER-004513
POL-12321,MEMBER-003828
POL-12321,MEMBER-000942
POL-12321,MEMBER-004982
POL-12321,MEMBER-004465
POL-10663,MEMBER-004389
POL-10663,MEMBER-002483
POL-14126,MEMBER-000051
POL-14126,MEMBER-001978
POL-14126,MEMBER-004113
POL-17712,MEMBER-004782
POL-17712,MEMBER-002337
POL-17712,MEMBER-006073
POL-17712,MEMBER-002545
POL-11743,MEMBER-001894
POL-11743,MEMBER-005475
POL-18772,MEMBER-003810
POL-18772,MEMBER-002399
POL-12133,MEMBER-003160
POL-12133,MEMBER-005497
POL-15580,MEMBER-002940
POL-15580,MEMBER-003046
POL-15580,MEMBER-004394
POL-15580,MEMBER-002910
POL-15580,MEMBER-004961
POL-10007,MEMBER-003740
POL-10007,MEMBER-006629
POL-10007,MEMBER-005813
POL-10007,MEMBER-005544
POL-11082,MEMBER-001151
POL-11082,MEMBER-001323
POL-11082,MEMBER-000991
POL-11082,MEMBER-003611
POL-10449,MEMBER-002632
POL-18589,MEMBER-005670
POL-18589,MEMBER-005956
POL-11420,MEMBER-000144
POL-13756,MEMBER-002664
POL-13756,MEMBER-001731
POL-15043,MEMBER-006102
POL-15043,MEMBER-001343
POL-18443,MEMBER-005250
POL-18443,MEMBER-006981
POL-18443,MEMBER-001498
POL-18443,MEMBER-001963
POL-10783,MEMBER-000566
POL-10783,MEMBER-005044
POL-10783,MEMBER-002421
POL-10783,MEMBER-001767
POL-10783,MEMBER-005420
POL-13854,MEMBER-006088
POL-13854,MEMBER-000989
POL-13854,MEMBER-000503
POL-13854,MEMBER-003539
POL-18934,MEMBER-004466
POL-18934,MEMBER-006961
POL-18934,MEMBER-005421
POL-18934,MEMBER-005705
POL-13684,MEMBER-001043
POL-13684,MEMBER-002713
POL-13684,MEMBER-002082
POL-13684,MEMBER-000372
POL-13684,MEMBER-006560
POL-15542,MEMBER-002643
POL-15542,MEMBER-003357
POL-15542,MEMBER-003908
POL-15542,MEMBER-006412
POL-11402,MEMBER-000686
POL-11402,MEMBER-003262
POL-11402,MEMBER-000602
POL-11402,MEMBER-003564
POL-13017,MEMBER-000476
POL-12206,MEMBER-000080
POL-12206,MEMBER-003426
POL-12206,MEMBER-004119
POL-12206,MEMBER-003096
POL-12206,MEMBER-003594
POL-11558,MEMBER-002018
POL-11558,MEMBER-003155
POL-11558,MEMBER-004701
POL-13955,MEMBER-005852
POL-13955,MEMBER-003697
POL-13955,MEMBER-004400
POL-13955,MEMBER-000412
POL-13955,MEMBER-003372
POL-17304,MEMBER-004739
POL-17304,MEMBER-002645
POL-17304,MEMBER-001256
POL-17304,MEMBER-005445
POL-11499,MEMBER-001802
POL-11499,MEMBER-001935
POL-11499,MEMBER-003553
POL-12440,MEMBER-005440
POL-16840,MEMBER-006352
POL-16840,MEMBER-006406
POL-13709,MEMBER-005694
POL-10477,MEMBER-006679
POL-10477,MEMBER-005564
POL-10477,MEMBER-004671
POL-10477,MEMBER-002202
POL-17108,MEMBER-004593
POL-12388,MEMBER-000007
POL-12388,MEMBER-001793
POL-11805,MEMBER-003222
POL-11805,MEMBER-006064
POL-11805,MEMBER-000561
POL-11805,MEMBER-005015
POL-17537,MEMBER-006712
POL-17537,MEMBER-002751
POL-17537,MEMBER-003312
POL-17537,MEMBER-001266
POL-17537,MEMBER-006038
POL-17010,MEMBER-004455
POL-17010,MEMBER-005941
POL-17010,MEMBER-003331
POL-17010,MEMBER-004382
POL-12668,MEMBER-004407
POL-12668,MEMBER-002991
POL-12668,MEMBER-000736
POL-12679,MEMBER-001053
POL-12679,MEMBER-003101
POL-14356,MEMBER-004143
POL-12250,MEMBER-000707
POL-12250,MEMBER-000095
POL-15234,MEMBER-002004
POL-15234,MEMBER-003478
POL-19113,MEMBER-004585
POL-19113,MEMBER-003239
POL-19113,MEMBER-006391
POL-19113,MEMBER-001736
POL-19113,MEMBER-004506
POL-11925,MEMBER-000795
POL-11925,MEMBER-000425
POL-11925,MEMBER-003420
POL-18403,MEMBER-005012
POL-18403,MEMBER-000071
POL-18403,MEMBER-000829
POL-18403,MEMBER-000267
POL-18403,MEMBER-003988
POL-18854,MEMBER-005049
POL-18854,MEMBER-002634
POL-18854,MEMBER-004809
POL-18854,MEMBER-004230
POL-18854,MEMBER-001311
POL-14441,MEMBER-000850
POL-14441,MEMBER-005917
POL-14441,MEMBER-001128
POL-15575,MEMBER-003350
POL-14141,MEMBER-006405
POL-14141,MEMBER-001121
POL-14141,MEMBER-006217
POL-15325,MEMBER-006260
POL-15325,MEMBER-002796
POL-15325,MEMBER-004464
POL-14957,MEMBER-002362
POL-15422,MEMBER-002775
POL-19007,MEMBER-001934
POL-19007,MEMBER-004813
POL-19007,MEMBER-002148
POL-19007,MEMBER-001826
POL-15932,MEMBER-004291
POL-15932,MEMBER-002150
POL-14121,MEMBER-001199
POL-14121,MEMBER-005272
POL-17911,MEMBER-000132
POL-17911,MEMBER-005528
POL-17911,MEMBER-005484
POL-17911,MEMBER-005890
POL-10613,MEMBER-000652
POL-10613,MEMBER-006168
POL-10613,MEMBER-005112
POL-10613,MEMBER-001087
POL-15434,MEMBER-004557
POL-15434,MEMBER-002855
POL-15434,MEMBER-005314
POL-13196,MEMBER-004197
POL-11251,MEMBER-003872
POL-10997,MEMBER-004699
POL-10997,MEMBER-001574
POL-10997,MEMBER-002223
POL-10997,MEMBER-001544
POL-12978,MEMBER-001973
POL-12978,MEMBER-001741
POL-16367,MEMBER-002972
POL-16367,MEMBER-001159
POL-16367,MEMBER-005295
POL-16367,MEMBER-004164
POL-16394,MEMBER-001262
POL-16394,MEMBER-004961
POL-16394,MEMBER-006879
POL-16394,MEMBER-002420
POL-19758,MEMBER-001801
POL-19758,MEMBER-003910
POL-19758,MEMBER-002275
POL-10522,MEMBER-006543
POL-10522,MEMBER-006139
POL-10522,MEMBER-005706
POL-14388,MEMBER-002162
POL-14388,MEMBER-005783
POL-14388,MEMBER-006885
POL-14259,MEMBER-005721
POL-14259,MEMBER-003409
POL-14259,MEMBER-000105
POL-14259,MEMBER-000359
POL-14259,MEMBER-000642
POL-10634,MEMBER-003924
POL-10634,MEMBER-001108
POL-10634,MEMBER-003771
POL-10634,MEMBER-002315
POL-10634,MEMBER-003055
POL-17177,MEMBER-001212
POL-17177,MEMBER-003141
POL-13217,MEMBER-001510
POL-13217,MEMBER-000203
POL-13217,MEMBER-000060
POL-13217,MEMBER-005413
POL-17464,MEMBER-006428
POL-17464,MEMBER-004170
POL-19921,MEMBER-003338
POL-19921,MEMBER-006230
POL-19921,MEMBER-003468
POL-19921,MEMBER-000344
POL-19921,MEMBER-001174
POL-16375,MEMBER-005908
POL-16375,MEMBER-000719
POL-12319,MEMBER-006367
POL-12319,MEMBER-004128
POL-12319,MEMBER-001956
POL-12319,MEMBER-003288
POL-12319,MEMBER-006363
POL-18639,MEMBER-000089
POL-18639,MEMBER-003064
POL-18639,MEMBER-000965
POL-19751,MEMBER-006157
POL-16415,MEMBER-003419
POL-19520,MEMBER-002868
POL-19520,MEMBER-006348
POL-19520,MEMBER-000742
POL-15632,MEMBER-006418
POL-15632,MEMBER-000863
POL-15632,MEMBER-006236
POL-10057,MEMBER-003947
POL-10057,MEMBER-000238
POL-11867,MEMBER-002586
POL-11867,MEMBER-004506
POL-11867,MEMBER-005542
POL-11867,MEMBER-004161
POL-11227,MEMBER-005075
POL-11227,MEMBER-000131
POL-11227,MEMBER-003970
POL-19473,MEMBER-002608
POL-19473,MEMBER-003574
POL-16595,MEMBER-004296
POL-15072,MEMBER-000721
POL-15072,MEMBER-001894
POL-18647,MEMBER-006897
POL-18647,MEMBER-005576
POL-18647,MEMBER-002905
POL-18647,MEMBER-005864
POL-17328,MEMBER-000771
POL-17328,MEMBER-002596
POL-17328,MEMBER-004553
POL-15190,MEMBER-002155
POL-12476,MEMBER-005950
POL-12476,MEMBER-000504
POL-15228,MEMBER-003101
POL-15228,MEMBER-006571
POL-11304,MEMBER-004886
POL-11304,MEMBER-006481
POL-11304,MEMBER-006426
POL-11304,MEMBER-004799
POL-11304,MEMBER-002674
POL-16574,MEMBER-006962
POL-16574,MEMBER-005171
POL-16574,MEMBER-006995
POL-16574,MEMBER-002647
POL-19149,MEMBER-001145
POL-19149,MEMBER-005707
POL-19149,MEMBER-000628
POL-19149,MEMBER-005828
POL-19149,MEMBER-005368
POL-10047,MEMBER-005093
POL-10047,MEMBER-006446
POL-10047,MEMBER-003251
POL-10047,MEMBER-003810
POL-12395,MEMBER-003392
POL-15248,MEMBER-001234
POL-15248,MEMBER-005191
POL-15248,MEMBER-004360
POL-19673,MEMBER-001804
POL-10372,MEMBER-000548
POL-10372,MEMBER-003601
POL-10372,MEMBER-002824
POL-13302,MEMBER-005087
POL-13302,MEMBER-004129
POL-13302,MEMBER-006984
POL-13302,MEMBER-002641
POL-10918,MEMBER-004976
POL-10918,MEMBER-000883
POL-10069,MEMBER-003977
POL-10069,MEMBER-002568
POL-10069,MEMBER-000724
POL-10069,MEMBER-005872
POL-10069,MEMBER-006200
POL-11990,MEMBER-005081
POL-11990,MEMBER-006519
POL-11990,MEMBER-006485
POL-12123,MEMBER-002384
POL-12123,MEMBER-004606
POL-11461,MEMBER-002366
POL-11461,MEMBER-000990
POL-19704,MEMBER-004784
POL-19704,MEMBER-004529
POL-19704,MEMBER-000384
POL-13633,MEMBER-006027
POL-13633,MEMBER-004807
POL-13633,MEMBER-006801
POL-13633,MEMBER-000520
POL-13633,MEMBER-004295
POL-17229,MEMBER-002153
POL-17229,MEMBER-002255
POL-17229,MEMBER-005790
POL-17229,MEMBER-005838
POL-17229,MEMBER-001574
POL-11092,MEMBER-006100
POL-11092,MEMBER-005951
POL-11092,MEMBER-000991
POL-19808,MEMBER-005593
POL-19808,MEMBER-003386
POL-19808,MEMBER-006110
POL-14313,MEMBER-003295
POL-14313,MEMBER-001806
POL-14313,MEMBER-005650
POL-14313,MEMBER-006667
POL-14313,MEMBER-006977
POL-10072,MEMBER-002856
POL-10072,MEMBER-004240
POL-15221,MEMBER-004978
POL-15221,MEMBER-004744
POL-15221,MEMBER-001558
POL-11239,MEMBER-001985
POL-11239,MEMBER-000136
POL-11239,MEMBER-001765
POL-11239,MEMBER-005882
POL-13310,MEMBER-001834
POL-13310,MEMBER-000132
POL-13310,MEMBER-006842
POL-19540,MEMBER-001470
POL-19540,MEMBER-005330
POL-19540,MEMBER-002612
POL-11187,MEMBER-000271
POL-17727,MEMBER-002218
POL-17727,MEMBER-001704
POL-17727,MEMBER-003959
POL-17727,MEMBER-006792
POL-17727,MEMBER-004789
POL-15442,MEMBER-002356
POL-15442,MEMBER-003816
POL-15442,MEMBER-005876
POL-15442,MEMBER-002813
POL-15442,MEMBER-006121
POL-12488,MEMBER-002388
POL-12488,MEMBER-002321
POL-12488,MEMBER-005588
POL-12488,MEMBER-002929
POL-12488,MEMBER-003243
POL-13586,MEMBER-002489
POL-13586,MEMBER-004990
POL-13586,MEMBER-002381
POL-19169,MEMBER-001548
POL-19169,MEMBER-005425
POL-19169,MEMBER-004053
POL-17796,MEMBER-000062
POL-12661,MEMBER-005664
POL-12661,MEMBER-003330
POL-12661,MEMBER-002330
POL-17595,MEMBER-006095
POL-17595,MEMBER-004727
POL-17595,MEMBER-002760
POL-17595,MEMBER-005949
POL-17595,MEMBER-001502
POL-12832,MEMBER-001332
POL-12832,MEMBER-005048
POL-12832,MEMBER-004348
POL-12832,MEMBER-003023
POL-12832,MEMBER-000286
POL-15281,MEMBER-004487
POL-18994,MEMBER-000383
POL-18994,MEMBER-002094
POL-18994,MEMBER-003351
POL-18994,MEMBER-005089
POL-12745,MEMBER-003063
POL-12745,MEMBER-005779
POL-19464,MEMBER-000674
POL-19464,MEMBER-005070
POL-15705,MEMBER-001078
POL-15705,MEMBER-003701
POL-15705,MEMBER-003775
POL-15705,MEMBER-005485
POL-17117,MEMBER-000506
POL-17117,MEMBER-003444
POL-17117,MEMBER-000992
POL-17117,MEMBER-005017
POL-16577,MEMBER-001972
POL-16577,MEMBER-002690
POL-16577,MEMBER-003072
POL-16577,MEMBER-000329
POL-10718,MEMBER-002282
POL-10718,MEMBER-006394
POL-10718,MEMBER-006153
POL-17736,MEMBER-005786
POL-17736,MEMBER-004804
POL-17736,MEMBER-006059
POL-17736,MEMBER-004057
POL-18737,MEMBER-006911
POL-18737,MEMBER-001556
POL-18737,MEMBER-004756
POL-17897,MEMBER-005429
POL-17897,MEMBER-001207
POL-18856,MEMBER-001473
POL-14737,MEMBER-004684
POL-11820,MEMBER-004166
POL-11820,MEMBER-000056
POL-10999,MEMBER-005847
POL-14418,MEMBER-003289
POL-14418,MEMBER-005184
POL-14418,MEMBER-002064
POL-14418,MEMBER-004176
POL-14418,MEMBER-001722
POL-14260,MEMBER-004541
POL-14260,MEMBER-005678
POL-14260,MEMBER-005105
POL-14260,MEMBER-000398
POL-14260,MEMBER-002079
POL-13941,MEMBER-005002
POL-13941,MEMBER-000591
POL-13941,MEMBER-002631
POL-13941,MEMBER-000061
POL-15980,MEMBER-006150
POL-15980,MEMBER-004475
POL-15980,MEMBER-005844
POL-19422,MEMBER-006105
POL-14347,MEMBER-004572
POL-14347,MEMBER-003953
POL-14347,MEMBER-004151
POL-19467,MEMBER-005121
POL-19467,MEMBER-005650
POL-19467,MEMBER-006545
POL-14209,MEMBER-005263
POL-14209,MEMBER-003093
POL-14209,MEMBER-003839
POL-10230,MEMBER-006031
POL-10797,MEMBER-004434
POL-15314,MEMBER-004915
POL-15314,MEMBER-004642
POL-15314,MEMBER-001390
POL-15100,MEMBER-000817
POL-15100,MEMBER-006066
POL-15100,MEMBER-005958
POL-15100,MEMBER-006260
POL-15100,MEMBER-004774
POL-12386,MEMBER-001409
POL-12386,MEMBER-001285
POL-12386,MEMBER-006408
POL-12386,MEMBER-001020
POL-17081,MEMBER-005723
POL-17081,MEMBER-002359
POL-17081,MEMBER-006121
POL-17081,MEMBER-006143
POL-17081,MEMBER-002282
POL-19408,MEMBER-000701
POL-17763,MEMBER-002192
POL-17763,MEMBER-004378
POL-17763,MEMBER-006797
POL-17763,MEMBER-005817
POL-17763,MEMBER-005218
POL-10049,MEMBER-003790
POL-10049,MEMBER-004699
POL-10164,MEMBER-006296
POL-10164,MEMBER-006771
POL-10054,MEMBER-002239
POL-10054,MEMBER-006462
POL-10054,MEMBER-005748
POL-10082,MEMBER-003746
POL-10082,MEMBER-006800
POL-10082,MEMBER-001888
POL-10082,MEMBER-004680
POL-18671,MEMBER-004515
POL-18671,MEMBER-005100
POL-14405,MEMBER-004688
POL-14405,MEMBER-006743
POL-19955,MEMBER-004230
POL-19955,MEMBER-002301
POL-18850,MEMBER-004785
POL-14112,MEMBER-002349
POL-14112,MEMBER-001488
POL-14112,MEMBER-000496
POL-15094,MEMBER-003965
POL-15094,MEMBER-000406
POL-15094,MEMBER-000511
POL-15094,MEMBER-004560
POL-15094,MEMBER-004362
POL-12659,MEMBER-005490
POL-12659,MEMBER-000654
POL-13802,MEMBER-000179
POL-13802,MEMBER-001393
POL-14642,MEMBER-000713
POL-14642,MEMBER-000656
POL-14642,MEMBER-006932
POL-14642,MEMBER-004913
POL-14642,MEMBER-001353
POL-11080,MEMBER-001627
POL-19557,MEMBER-004732
POL-14277,MEMBER-004811
POL-14277,MEMBER-004539
POL-10259,MEMBER-001079
POL-10259,MEMBER-006189
POL-10259,MEMBER-004773
POL-17801,MEMBER-004607
POL-17801,MEMBER-000306
POL-17801,MEMBER-001940
POL-10473,MEMBER-006474
POL-10473,MEMBER-001858
POL-15535,MEMBER-004298
POL-15535,MEMBER-000786
POL-15535,MEMBER-003784
POL-15535,MEMBER-002834
POL-15535,MEMBER-002803
POL-16593,MEMBER-006029
POL-16593,MEMBER-005893
POL-16593,MEMBER-002866
POL-16593,MEMBER-006796
POL-16678,MEMBER-005895
POL-11224,MEMBER-001058
POL-15857,MEMBER-000741
POL-15184,MEMBER-005631
POL-15184,MEMBER-005325
POL-15184,MEMBER-001372
POL-15184,MEMBER-004331
POL-16633,MEMBER-000792
POL-16633,MEMBER-006796
POL-16633,MEMBER-006742
POL-10227,MEMBER-002314
POL-10227,MEMBER-002169
POL-16198,MEMBER-002353
POL-16198,MEMBER-003616
POL-15108,MEMBER-002971
POL-15108,MEMBER-002521
POL-15108,MEMBER-002073
POL-12855,MEMBER-005159
POL-15746,MEMBER-000371
POL-15746,MEMBER-000889
POL-15746,MEMBER-004720
POL-15746,MEMBER-004769
POL-15746,MEMBER-003174
POL-18491,MEMBER-006628
POL-18491,MEMBER-000873
POL-18491,MEMBER-006900
POL-14646,MEMBER-005624
POL-14646,MEMBER-005985
POL-19839,MEMBER-000531
POL-19839,MEMBER-001816
POL-10649,MEMBER-002094
POL-17864,MEMBER-000300
POL-17864,MEMBER-003219
POL-17618,MEMBER-006981
POL-15383,MEMBER-000909
POL-18154,MEMBER-002868
POL-18154,MEMBER-001879
POL-15321,MEMBER-001244
POL-15321,MEMBER-002318
POL-15321,MEMBER-002685
POL-15321,MEMBER-001482
POL-15321,MEMBER-006716
POL-16330,MEMBER-000192
POL-16330,MEMBER-003632
POL-16330,MEMBER-005601
POL-16330,MEMBER-001848
POL-14636,MEMBER-000236
POL-14636,MEMBER-005174
POL-14636,MEMBER-004280
POL-15481,MEMBER-005672
POL-15481,MEMBER-000362
POL-15481,MEMBER-001748
POL-15481,MEMBER-003875
POL-15180,MEMBER-001747
POL-15180,MEMBER-003588
POL-15180,MEMBER-001608
POL-15180,MEMBER-006431
POL-15180,MEMBER-006088
POL-15189,MEMBER-000874
POL-15189,MEMBER-002761
POL-15189,MEMBER-000054
POL-15189,MEMBER-004630
POL-17759,MEMBER-005048
POL-17759,MEMBER-003664
POL-17759,MEMBER-005318
POL-15643,MEMBER-002107
POL-15643,MEMBER-005490
POL-15643,MEMBER-005964
POL-15643,MEMBER-005186
POL-11133,MEMBER-004276
POL-15884,MEMBER-003498
POL-15884,MEMBER-003874
POL-12513,MEMBER-004905
POL-12513,MEMBER-006394
POL-12513,MEMBER-005140
POL-12513,MEMBER-004342
POL-12513,MEMBER-003249
POL-12275,MEMBER-006990
POL-12275,MEMBER-002331
POL-12275,MEMBER-002628
POL-12275,MEMBER-003824
POL-13181,MEMBER-003346
POL-11550,MEMBER-003421
POL-19567,MEMBER-002742
POL-19567,MEMBER-003895
POL-19567,MEMBER-000854
POL-19567,MEMBER-006479
POL-19567,MEMBER-001347
POL-17992,MEMBER-005396
POL-17992,MEMBER-005040
POL-17992,MEMBER-000871
POL-17992,MEMBER-000266
POL-17992,MEMBER-005283
POL-17102,MEMBER-005705
POL-17102,MEMBER-001343
POL-17102,MEMBER-002963
POL-17394,MEMBER-001554
POL-17394,MEMBER-003910
POL-17394,MEMBER-001869
POL-17394,MEMBER-006851
POL-12277,MEMBER-003914
POL-12277,MEMBER-001611
POL-12277,MEMBER-001735
POL-12277,MEMBER-006772
POL-12277,MEMBER-001591
POL-19498,MEMBER-000374
POL-17033,MEMBER-000828
POL-17033,MEMBER-003607
POL-17033,MEMBER-004835
POL-17033,MEMBER-006881
POL-13208,MEMBER-003087
POL-13208,MEMBER-006396
POL-13208,MEMBER-006331
POL-13208,MEMBER-001048
POL-12042,MEMBER-001744
POL-19462,MEMBER-004306
POL-19462,MEMBER-001223
POL-12807,MEMBER-005612
POL-12807,MEMBER-005477
POL-12807,MEMBER-000416
POL-14987,MEMBER-005204
POL-14987,MEMBER-002133
POL-17976,MEMBER-003787
POL-17976,MEMBER-006589
POL-17976,MEMBER-004494
POL-17976,MEMBER-003767
POL-17976,MEMBER-003177
POL-11526,MEMBER-004278
POL-11526,MEMBER-001578
POL-11526,MEMBER-006334
POL-11526,MEMBER-004290
POL-13925,MEMBER-003924
POL-19033,MEMBER-000284
POL-19033,MEMBER-000740
POL-19033,MEMBER-003481
POL-16883,MEMBER-001362
POL-11916,MEMBER-003846
POL-11916,MEMBER-006622
POL-11916,MEMBER-002822
POL-11916,MEMBER-002824
POL-11916,MEMBER-001129
POL-16431,MEMBER-005550
POL-16431,MEMBER-006029
POL-16431,MEMBER-006979
POL-10629,MEMBER-000582
POL-10629,MEMBER-004782
POL-17979,MEMBER-004620
POL-17979,MEMBER-006736
POL-17979,MEMBER-005820
POL-17979,MEMBER-003624
POL-17979,MEMBER-004030
POL-14959,MEMBER-006157
POL-14959,MEMBER-000307
POL-14959,MEMBER-001805
POL-15617,MEMBER-001997
POL-15617,MEMBER-005035
POL-15617,MEMBER-006520
POL-15617,MEMBER-001050
POL-13542,MEMBER-005087
POL-13542,MEMBER-006386
POL-13542,MEMBER-006531
POL-18035,MEMBER-004433
POL-19084,MEMBER-002482
POL-19084,MEMBER-000212
POL-11153,MEMBER-001400
POL-15045,MEMBER-005997
POL-12788,MEMBER-005289
POL-12788,MEMBER-003294
POL-12788,MEMBER-003656
POL-12788,MEMBER-003000
POL-12788,MEMBER-000440
POL-12533,MEMBER-002056
POL-12533,MEMBER-002913
POL-12533,MEMBER-004851
POL-12533,MEMBER-002074
POL-12533,MEMBER-006327
POL-11698,MEMBER-004680
POL-11698,MEMBER-005285
POL-11698,MEMBER-002202
POL-11698,MEMBER-002529
POL-11698,MEMBER-006264
POL-16543,MEMBER-001539
POL-16543,MEMBER-004202
POL-14383,MEMBER-001280
POL-14383,MEMBER-000503
POL-13100,MEMBER-004154
POL-13100,MEMBER-003445
POL-17495,MEMBER-002230
POL-17495,MEMBER-005480
POL-16599,MEMBER-004291
POL-13367,MEMBER-002949
POL-13367,MEMBER-000098
POL-18273,MEMBER-006659
POL-18273,MEMBER-001390
POL-18273,MEMBER-001582
POL-18273,MEMBER-000541
POL-10627,MEMBER-004498
POL-10627,MEMBER-002496
POL-10766,MEMBER-005161
POL-10766,MEMBER-000883
POL-12786,MEMBER-003837
POL-15571,MEMBER-005115
POL-13764,MEMBER-000602
POL-14457,MEMBER-006237
POL-14457,MEMBER-005582
POL-14457,MEMBER-006624
POL-14457,MEMBER-000590
POL-14457,MEMBER-000913
POL-12719,MEMBER-004782
POL-12719,MEMBER-003684
POL-12719,MEMBER-004350
POL-12719,MEMBER-004796
POL-11860,MEMBER-001653
POL-11860,MEMBER-004290
POL-11860,MEMBER-002350
POL-11860,MEMBER-003876
POL-11860,MEMBER-001433
POL-16885,MEMBER-003265
POL-18921,MEMBER-000225
POL-18921,MEMBER-006256
POL-18921,MEMBER-005719
POL-18921,MEMBER-003101
POL-18921,MEMBER-006415
POL-17693,MEMBER-002729
POL-17693,MEMBER-003858
POL-17693,MEMBER-006238
POL-17693,MEMBER-001444
POL-17693,MEMBER-006789
POL-15023,MEMBER-006025
POL-18590,MEMBER-004722
POL-18590,MEMBER-001933
POL-18590,MEMBER-002747
POL-18590,MEMBER-000182
POL-15782,MEMBER-003921
POL-15782,MEMBER-001322
POL-15782,MEMBER-004296
POL-15782,MEMBER-002190
POL-15782,MEMBER-001513
POL-19228,MEMBER-003688
POL-19228,MEMBER-002548
POL-19228,MEMBER-001491
POL-19228,MEMBER-004801
POL-19228,MEMBER-002328
POL-13985,MEMBER-003605
POL-13985,MEMBER-002093
POL-13985,MEMBER-003768
POL-13985,MEMBER-006432
POL-13985,MEMBER-005773
POL-10455,MEMBER-002692
POL-10455,MEMBER-000736
POL-10455,MEMBER-005992
POL-18090,MEMBER-000801
POL-18090,MEMBER-000186
POL-18090,MEMBER-001428
POL-18090,MEMBER-000141
POL-18143,MEMBER-006490
POL-16778,MEMBER-005223
POL-12739,MEMBER-002082
POL-12739,MEMBER-006483
POL-19947,MEMBER-001306
POL-15734,MEMBER-002375
POL-15734,MEMBER-001827
POL-15734,MEMBER-004930
POL-15734,MEMBER-000093
POL-11738,MEMBER-001201
POL-11738,MEMBER-001073
POL-18196,MEMBER-006774
POL-18196,MEMBER-001204
POL-18196,MEMBER-004641
POL-18196,MEMBER-003944
POL-18196,MEMBER-001166
POL-12080,MEMBER-005863
POL-12080,MEMBER-006190
POL-12080,MEMBER-001720
POL-12080,MEMBER-001667
POL-12080,MEMBER-006064
POL-16999,MEMBER-005444
POL-12404,MEMBER-005618
POL-18536,MEMBER-004397
POL-10423,MEMBER-005760
POL-10423,MEMBER-006945
POL-10423,MEMBER-004263
POL-10423,MEMBER-002477
POL-15280,MEMBER-002034
POL-15280,MEMBER-005421
POL-17786,MEMBER-004438
POL-17786,MEMBER-001575
POL-12926,MEMBER-005582
POL-12926,MEMBER-006945
POL-12926,MEMBER-006064
POL-12926,MEMBER-004999
POL-12926,MEMBER-000264
POL-19648,MEMBER-002883
POL-19648,MEMBER-003652
POL-19648,MEMBER-005557
POL-10971,MEMBER-000869
POL-10971,MEMBER-003026
POL-11231,MEMBER-000488
POL-11231,MEMBER-001788
POL-11231,MEMBER-000184
POL-11231,MEMBER-003261
POL-11231,MEMBER-006156
POL-14655,MEMBER-002529
POL-14655,MEMBER-005187
POL-14655,MEMBER-002442
POL-14655,MEMBER-000172
POL-14886,MEMBER-005242
POL-14886,MEMBER-003674
POL-14886,MEMBER-000568
POL-14886,MEMBER-004810
POL-17158,MEMBER-002936
POL-17158,MEMBER-005422
POL-17158,MEMBER-003302
POL-19116,MEMBER-003181
POL-19843,MEMBER-000454
POL-19843,MEMBER-003657
POL-19843,MEMBER-002130
POL-11836,MEMBER-004821
POL-11836,MEMBER-002930
POL-11836,MEMBER-002474
POL-15459,MEMBER-005854
POL-15459,MEMBER-000110
POL-10056,MEMBER-005265
POL-10056,MEMBER-003769
POL-10056,MEMBER-000731
POL-10056,MEMBER-005636
POL-11665,MEMBER-004041
POL-18556,MEMBER-001135
POL-18556,MEMBER-000323
POL-18556,MEMBER-006189
POL-16660,MEMBER-003207
POL-11720,MEMBER-005149
POL-12152,MEMBER-005983
